machine_id,timestamp,temperature,vibration,pressure,rpm,oil_level,failure
3,2024-02-14 15:00:00,99.42,1.4626,88.87,1355.3,78.23,0
3,2024-02-14 16:00:00,98.49,1.3636,86.0,1313.8,79.48,0
3,2024-02-14 17:00:00,102.24,1.4268,74.94,1327.0,78.46,0
3,2024-02-14 18:00:00,101.46,1.4543,93.13,1353.0,78.31,1
3,2024-02-14 19:00:00,102.01,1.4235,87.46,1332.2,78.44,1
3,2024-02-14 20:00:00,100.99,1.36,78.75,1338.2,78.06,0
3,2024-02-14 21:00:00,100.74,1.3442,81.94,1361.2,78.58,0
3,2024-02-14 22:00:00,97.95,1.4709,95.07,1306.2,78.6,0
3,2024-02-14 23:00:00,97.8,1.3804,82.85,1306.4,79.37,0
3,2024-02-15 00:00:00,102.23,1.4495,87.8,1313.9,77.14,0
3,2024-02-15 01:00:00,103.12,1.3633,88.0,1363.7,77.76,0
3,2024-02-15 02:00:00,102.43,1.5202,82.59,1295.1,79.67,0
3,2024-02-15 03:00:00,100.93,1.432,84.21,1317.6,77.9,0
3,2024-02-15 04:00:00,101.84,1.3495,89.6,1297.9,78.36,0
3,2024-02-15 05:00:00,101.32,1.3944,84.78,1340.2,77.48,0
3,2024-02-15 06:00:00,100.33,1.362,82.22,1295.4,75.87,0
3,2024-02-15 07:00:00,100.43,1.4812,85.5,1335.1,79.22,0
3,2024-02-15 08:00:00,99.15,1.4087,92.69,1312.4,77.89,0
3,2024-02-15 09:00:00,101.69,1.4056,88.92,1311.3,77.25,0
3,2024-02-15 10:00:00,100.0,1.383,90.32,1317.4,77.83,0
3,2024-02-15 11:00:00,102.34,1.4185,82.98,1320.0,78.57,0
3,2024-02-15 12:00:00,104.04,1.4314,85.4,1323.5,78.95,0
3,2024-02-15 13:00:00,101.48,1.5074,87.19,1304.4,77.73,0
3,2024-02-15 14:00:00,98.75,1.4635,81.97,1303.6,77.27,0
3,2024-02-15 15:00:00,100.45,1.4724,83.44,1301.2,77.1,0
3,2024-02-15 16:00:00,101.52,1.4523,89.26,1328.8,77.29,0
3,2024-02-15 17:00:00,98.71,1.4649,88.34,1316.8,78.99,0
3,2024-02-15 18:00:00,101.4,1.4891,88.48,1325.0,76.14,0
3,2024-02-15 19:00:00,97.83,1.4519,82.17,1326.2,77.51,1
3,2024-02-15 20:00:00,102.72,1.4516,85.59,1329.9,76.07,0
3,2024-02-15 21:00:00,102.77,1.4581,83.95,1341.4,76.42,0
3,2024-02-15 22:00:00,106.3,1.382,81.14,1330.0,76.63,1
3,2024-02-15 23:00:00,101.02,1.4006,86.12,1295.5,77.7,1
3,2024-02-16 00:00:00,101.45,1.4126,89.84,1345.2,77.93,0
3,2024-02-16 01:00:00,99.7,1.5373,83.18,1299.3,77.11,0
3,2024-02-16 02:00:00,100.34,1.4218,89.09,1340.1,76.97,0
3,2024-02-16 03:00:00,102.78,1.4779,78.65,1337.4,76.36,1
3,2024-02-16 04:00:00,101.6,1.441,83.47,1312.4,76.63,0
3,2024-02-16 05:00:00,102.65,1.4751,80.48,1281.2,76.37,0
3,2024-02-16 06:00:00,100.94,1.4951,94.37,1289.1,77.49,0
3,2024-02-16 07:00:00,103.05,1.3591,85.92,1288.0,77.28,0
3,2024-02-16 08:00:00,102.91,1.4519,80.09,1319.4,77.61,0
3,2024-02-16 09:00:00,103.79,1.4936,81.55,1331.1,77.09,1
3,2024-02-16 10:00:00,100.23,1.5258,87.44,1323.7,77.06,1
3,2024-02-16 11:00:00,101.42,1.4604,88.48,1345.2,77.23,0
3,2024-02-16 12:00:00,101.74,1.4929,78.62,1319.1,76.46,0
3,2024-02-16 13:00:00,103.94,1.5589,91.46,1296.9,76.3,0
3,2024-02-16 14:00:00,104.68,1.5203,90.56,1289.7,76.47,0
3,2024-02-16 15:00:00,102.53,1.5046,82.91,1312.1,77.14,0
3,2024-02-16 16:00:00,101.8,1.4588,79.77,1288.0,74.88,0
3,2024-02-16 17:00:00,102.2,1.5406,77.15,1306.4,77.62,0
3,2024-02-16 18:00:00,104.18,1.6069,90.64,1287.7,77.0,0
3,2024-02-16 19:00:00,101.97,1.5124,81.52,1338.6,77.78,1
3,2024-02-16 20:00:00,99.96,1.4788,88.48,1317.7,79.13,0
3,2024-02-16 21:00:00,103.17,1.4414,79.57,1294.9,78.37,0
3,2024-02-16 22:00:00,104.67,1.5012,79.29,1337.9,78.01,0
3,2024-02-16 23:00:00,106.06,1.5762,87.45,1323.8,75.7,0
3,2024-02-17 00:00:00,103.12,1.5,79.03,1332.9,76.25,0
3,2024-02-17 01:00:00,103.04,1.5226,80.64,1318.1,76.47,0
3,2024-02-17 02:00:00,104.35,1.4609,82.82,1303.5,75.88,0
3,2024-02-17 03:00:00,101.42,1.5944,88.25,1307.4,79.83,0
3,2024-02-17 04:00:00,103.61,1.6241,77.8,1289.6,74.54,1
3,2024-02-17 05:00:00,100.24,1.5565,70.39,1312.7,76.03,0
3,2024-02-17 06:00:00,103.12,1.5598,74.15,1314.8,76.68,0
3,2024-02-17 07:00:00,103.1,1.5479,82.26,1351.5,78.39,0
3,2024-02-17 08:00:00,105.6,1.4811,82.37,1317.4,78.71,0
3,2024-02-17 09:00:00,107.56,1.542,80.24,1295.8,76.99,0
3,2024-02-17 10:00:00,101.28,1.4725,73.11,1280.3,77.81,0
3,2024-02-17 11:00:00,104.73,1.6448,75.53,1292.2,75.73,0
3,2024-02-17 12:00:00,101.06,1.5722,84.88,1325.8,78.0,1
3,2024-02-17 13:00:00,101.29,1.4935,82.54,1308.8,76.25,1
3,2024-02-17 14:00:00,106.34,1.6148,82.75,1267.7,76.93,0
3,2024-02-17 15:00:00,104.25,1.6036,78.33,1295.1,75.82,0
3,2024-02-17 16:00:00,102.83,1.5718,84.58,1331.2,77.64,0
3,2024-02-17 17:00:00,103.13,1.4788,86.95,1303.2,75.13,0
3,2024-02-17 18:00:00,104.06,1.4638,85.21,1300.7,76.37,0
3,2024-02-17 19:00:00,101.36,1.4598,81.8,1333.8,76.31,0
3,2024-02-17 20:00:00,106.18,1.6017,83.45,1321.2,76.46,0
3,2024-02-17 21:00:00,107.08,1.5919,88.36,1346.0,77.25,0
3,2024-02-17 22:00:00,102.14,1.6139,84.87,1308.9,77.02,0
3,2024-02-17 23:00:00,104.07,1.5219,89.54,1329.4,74.92,0
3,2024-02-18 00:00:00,105.21,1.6209,88.53,1288.2,74.23,0
3,2024-02-18 01:00:00,103.87,1.5731,86.81,1290.4,74.91,0
3,2024-02-18 02:00:00,101.72,1.5969,80.1,1321.4,75.23,0
3,2024-02-18 03:00:00,104.6,1.657,81.9,1323.9,77.14,0
3,2024-02-18 04:00:00,104.73,1.5612,87.05,1294.5,75.87,0
3,2024-02-18 05:00:00,102.46,1.6953,88.33,1349.7,75.76,0
3,2024-02-18 06:00:00,102.88,1.6065,83.95,1308.0,77.52,1
3,2024-02-18 07:00:00,100.88,1.5487,77.25,1315.8,75.98,1
3,2024-02-18 08:00:00,103.29,1.6568,78.33,1300.6,76.47,1
3,2024-02-18 09:00:00,103.22,1.5665,79.38,1295.2,75.81,0
3,2024-02-18 10:00:00,103.92,1.6628,90.56,1332.4,76.13,0
3,2024-02-18 11:00:00,107.8,1.6837,87.26,1280.9,74.78,0
3,2024-02-18 12:00:00,100.36,1.651,71.03,1326.9,77.75,0
3,2024-02-18 13:00:00,108.03,1.6839,80.82,1320.1,75.52,0
3,2024-02-18 14:00:00,107.03,1.6528,85.2,1353.9,75.41,0
3,2024-02-18 15:00:00,103.12,1.6774,81.13,1290.1,74.76,1
3,2024-02-18 16:00:00,104.59,1.5396,81.81,1317.6,74.84,1
3,2024-02-18 17:00:00,108.59,1.5895,82.52,1312.5,76.29,0
3,2024-02-18 18:00:00,103.17,1.6445,86.88,1317.1,75.22,0
3,2024-02-18 19:00:00,106.55,1.6577,82.56,1301.4,76.41,0
3,2024-02-18 20:00:00,104.56,1.6501,79.76,1320.8,74.62,0
3,2024-02-18 21:00:00,103.82,1.6421,88.48,1298.4,75.16,0
3,2024-02-18 22:00:00,108.32,1.729,82.97,1301.3,75.69,0
3,2024-02-18 23:00:00,106.85,1.6539,85.79,1328.9,76.58,0
3,2024-02-19 00:00:00,107.41,1.6585,85.32,1298.8,74.41,0
3,2024-02-19 01:00:00,108.93,1.704,80.64,1323.5,75.55,0
3,2024-02-19 02:00:00,106.11,1.6161,82.94,1301.7,76.2,0
3,2024-02-19 03:00:00,105.54,1.6745,94.62,1302.2,75.43,0
3,2024-02-19 04:00:00,106.45,1.6853,83.01,1304.6,74.24,1
3,2024-02-19 05:00:00,102.78,1.7142,88.99,1302.5,74.54,0
3,2024-02-19 06:00:00,109.5,1.6558,85.0,1323.1,76.49,0
3,2024-02-19 07:00:00,106.13,1.6044,80.19,1293.1,76.01,0
3,2024-02-19 08:00:00,108.32,1.6874,78.39,1286.2,77.36,0
3,2024-02-19 09:00:00,104.56,1.6851,86.2,1338.2,75.89,0
3,2024-02-19 10:00:00,105.2,1.6364,94.18,1302.4,75.24,0
3,2024-02-19 11:00:00,106.22,1.5968,82.9,1310.6,75.41,1
3,2024-02-19 12:00:00,104.37,1.6751,87.17,1272.4,75.78,0
3,2024-02-19 13:00:00,107.2,1.6636,84.8,1299.3,76.89,0
3,2024-02-19 14:00:00,105.88,1.6812,85.24,1280.4,76.12,0
3,2024-02-19 15:00:00,107.58,1.7257,79.78,1274.7,74.79,0
3,2024-02-19 16:00:00,104.39,1.7484,77.07,1313.4,73.68,0
3,2024-02-19 17:00:00,103.06,1.7054,85.78,1283.0,74.35,1
3,2024-02-19 18:00:00,106.73,1.5832,86.69,1280.5,73.42,0
3,2024-02-19 19:00:00,104.39,1.66,74.4,1274.3,74.48,0
3,2024-02-19 20:00:00,107.61,1.6739,85.56,1323.4,75.63,0
3,2024-02-19 21:00:00,99.98,1.6862,79.07,1287.3,75.04,1
3,2024-02-19 22:00:00,104.65,1.6315,77.17,1295.9,74.28,1
3,2024-02-19 23:00:00,104.52,1.676,80.72,1283.9,76.52,0
3,2024-02-20 00:00:00,105.62,1.6822,74.69,1314.3,75.28,1
3,2024-02-20 01:00:00,105.12,1.8098,77.36,1308.5,74.98,0
3,2024-02-20 02:00:00,105.09,1.7708,77.4,1289.8,76.34,0
3,2024-02-20 03:00:00,106.18,1.717,86.15,1329.6,74.71,1
3,2024-02-20 04:00:00,105.01,1.7536,85.19,1268.9,75.03,0
3,2024-02-20 05:00:00,108.27,1.6805,85.84,1293.8,76.05,1
3,2024-02-20 06:00:00,104.07,1.6826,77.84,1280.9,75.34,0
3,2024-02-20 07:00:00,104.59,1.6556,87.91,1290.0,75.12,0
3,2024-02-20 08:00:00,107.1,1.6362,86.88,1286.5,75.05,1
3,2024-02-20 09:00:00,107.69,1.7466,80.49,1312.6,74.63,0
3,2024-02-20 10:00:00,108.35,1.72,80.95,1301.8,75.84,0
3,2024-02-20 11:00:00,106.13,1.747,83.08,1298.0,75.41,1
3,2024-02-20 12:00:00,104.62,1.6673,84.5,1314.6,74.61,0
3,2024-02-20 13:00:00,107.0,1.7384,80.44,1288.6,74.76,0
3,2024-02-20 14:00:00,106.2,1.669,79.01,1311.8,73.65,0
3,2024-02-20 15:00:00,106.45,1.7755,74.74,1287.4,73.23,0
3,2024-02-20 16:00:00,105.68,1.7683,89.39,1324.8,74.46,0
3,2024-02-20 17:00:00,105.34,1.8229,80.45,1268.0,73.9,0
3,2024-02-20 18:00:00,108.2,1.7473,83.5,1269.9,75.36,0
3,2024-02-20 19:00:00,108.29,1.6954,86.69,1316.0,74.3,0
3,2024-02-20 20:00:00,105.6,1.8263,82.76,1282.8,74.56,0
3,2024-02-20 21:00:00,107.17,1.8481,77.65,1294.3,75.97,1
3,2024-02-20 22:00:00,105.92,1.814,83.47,1274.9,74.49,1
3,2024-02-20 23:00:00,107.31,1.72,80.86,1255.7,74.49,0
3,2024-02-21 00:00:00,105.35,1.7857,83.43,1325.8,74.09,0
3,2024-02-21 01:00:00,108.9,1.7873,81.49,1323.0,74.64,0
3,2024-02-21 02:00:00,107.89,1.7498,85.25,1268.6,73.9,0
3,2024-02-21 03:00:00,105.63,1.673,79.3,1263.6,74.65,0
3,2024-02-21 04:00:00,109.75,1.7455,81.47,1298.4,74.41,1
3,2024-02-21 05:00:00,101.9,1.8061,88.49,1311.3,75.27,0
3,2024-02-21 06:00:00,108.86,1.7907,82.15,1304.0,72.86,1
3,2024-02-21 07:00:00,109.94,1.7419,84.88,1294.0,73.8,0
3,2024-02-21 08:00:00,108.98,1.7347,81.54,1278.8,73.76,0
3,2024-02-21 09:00:00,107.08,1.7207,75.09,1290.9,74.19,0
3,2024-02-21 10:00:00,109.05,1.823,85.57,1284.0,73.85,1
3,2024-02-21 11:00:00,107.64,1.7839,82.81,1290.4,74.41,0
3,2024-02-21 12:00:00,110.26,1.794,80.24,1301.3,75.63,0
3,2024-02-21 13:00:00,106.87,1.7894,81.34,1273.3,74.03,0
3,2024-02-21 14:00:00,109.52,1.7747,83.51,1283.6,73.93,1
3,2024-02-21 15:00:00,111.09,1.7922,73.17,1294.3,73.66,0
3,2024-02-21 16:00:00,108.71,1.7469,82.32,1300.4,74.55,0
3,2024-02-21 17:00:00,107.61,1.696,80.46,1258.4,72.94,1
3,2024-02-21 18:00:00,110.46,1.911,76.21,1291.8,73.3,1
3,2024-02-21 19:00:00,109.33,1.7441,88.99,1289.9,73.28,0
3,2024-02-21 20:00:00,105.31,1.8797,83.2,1269.9,74.08,0
3,2024-02-21 21:00:00,110.09,1.9075,81.58,1297.4,74.07,0
3,2024-02-21 22:00:00,110.27,1.8121,85.42,1299.0,73.83,0
3,2024-02-21 23:00:00,107.95,1.8472,75.59,1281.6,74.54,0
3,2024-02-22 00:00:00,110.09,1.9587,79.24,1283.2,74.49,0
3,2024-02-22 01:00:00,106.94,1.7255,79.74,1301.5,74.42,0
3,2024-02-22 02:00:00,111.29,1.8375,96.15,1303.2,73.76,0
3,2024-02-22 03:00:00,107.98,1.8261,82.34,1285.6,74.17,1
3,2024-02-22 04:00:00,108.42,1.9471,81.99,1278.5,74.65,0
3,2024-02-22 05:00:00,109.23,1.7564,90.57,1303.7,73.48,1
3,2024-02-22 06:00:00,112.88,1.8052,71.99,1280.9,72.54,0
3,2024-02-22 07:00:00,107.41,1.8428,85.9,1279.0,72.1,1
3,2024-02-22 08:00:00,108.62,1.8869,77.9,1305.0,71.85,0
3,2024-02-22 09:00:00,110.85,1.8188,83.98,1307.9,72.95,0
3,2024-02-22 10:00:00,108.24,1.9052,74.63,1283.7,73.35,0
3,2024-02-22 11:00:00,109.58,1.7914,69.06,1282.6,73.77,1
3,2024-02-22 12:00:00,111.26,1.8213,73.03,1264.1,74.01,0
3,2024-02-22 13:00:00,106.51,1.866,77.07,1290.8,72.78,1
3,2024-02-22 14:00:00,108.64,1.7642,81.27,1297.9,73.47,1
3,2024-02-22 15:00:00,110.35,1.8841,78.99,1280.2,72.44,0
3,2024-02-22 16:00:00,107.07,1.824,90.35,1273.6,72.71,0
3,2024-02-22 17:00:00,108.97,1.9807,71.98,1309.0,73.09,0
3,2024-02-22 18:00:00,109.53,1.9103,75.47,1262.2,75.77,0
3,2024-02-22 19:00:00,113.36,1.9057,74.34,1303.0,74.24,0
3,2024-02-22 20:00:00,110.96,1.8282,78.21,1267.6,73.02,0
3,2024-02-22 21:00:00,109.35,1.9096,82.89,1283.4,74.26,0
3,2024-02-22 22:00:00,104.89,1.9851,75.55,1302.5,72.73,1
3,2024-02-22 23:00:00,112.52,1.8139,75.39,1300.3,72.53,1
3,2024-02-23 00:00:00,110.22,1.9128,80.69,1306.9,73.96,0
3,2024-02-23 01:00:00,112.85,1.9026,85.85,1301.5,73.2,0
3,2024-02-23 02:00:00,110.91,1.8199,71.59,1300.2,73.62,0
3,2024-02-23 03:00:00,108.48,1.9492,82.65,1301.3,73.83,0
3,2024-02-23 04:00:00,109.38,1.884,85.75,1295.9,73.4,0
3,2024-02-23 05:00:00,110.19,1.8804,80.7,1291.5,72.6,1
3,2024-02-23 06:00:00,109.62,1.9153,84.09,1258.2,71.77,0
3,2024-02-23 07:00:00,108.8,1.8552,88.38,1290.4,72.1,0
3,2024-02-23 08:00:00,109.0,1.948,79.65,1293.8,71.82,0
3,2024-02-23 09:00:00,107.57,1.9113,80.63,1263.0,73.04,1
3,2024-02-23 10:00:00,113.8,1.9104,75.8,1301.2,72.51,0
3,2024-02-23 11:00:00,108.67,1.8155,82.23,1270.1,72.33,0
3,2024-02-23 12:00:00,107.81,1.9149,85.3,1301.9,72.58,0
3,2024-02-23 13:00:00,112.97,1.9661,85.66,1295.9,72.01,0
3,2024-02-23 14:00:00,113.49,1.9322,85.84,1270.2,70.57,0
3,2024-02-23 15:00:00,108.56,1.8955,81.79,1281.2,72.12,0
3,2024-02-23 16:00:00,107.62,1.9627,72.5,1280.1,72.61,0
3,2024-02-23 17:00:00,109.3,1.9599,79.97,1283.9,71.75,0
3,2024-02-23 18:00:00,110.31,2.0643,72.83,1264.2,73.93,1
3,2024-02-23 19:00:00,107.59,1.9523,86.91,1285.1,70.74,0
3,2024-02-23 20:00:00,114.89,1.896,83.91,1291.3,73.45,0
3,2024-02-23 21:00:00,109.79,1.9543,78.52,1288.9,72.43,0
3,2024-02-23 22:00:00,114.3,1.9384,76.87,1293.3,70.7,1
3,2024-02-23 23:00:00,107.46,2.0095,78.26,1272.4,70.63,0
3,2024-02-24 00:00:00,111.11,1.9234,83.73,1300.0,73.36,1
3,2024-02-24 01:00:00,112.88,2.0215,80.36,1295.7,73.21,0
3,2024-02-24 02:00:00,114.31,1.9436,84.59,1295.0,71.81,1
3,2024-02-24 03:00:00,111.91,1.9911,76.55,1283.2,73.66,0
3,2024-02-24 04:00:00,110.08,2.0007,79.27,1270.5,71.67,0
3,2024-02-24 05:00:00,110.83,1.981,84.22,1263.1,72.03,0
3,2024-02-24 06:00:00,109.42,1.9227,85.18,1313.0,72.56,1
3,2024-02-24 07:00:00,108.7,1.9555,80.13,1315.9,75.21,0
3,2024-02-24 08:00:00,112.94,1.9461,88.33,1272.7,71.29,0
3,2024-02-24 09:00:00,111.99,2.0135,79.86,1277.9,71.65,0
3,2024-02-24 10:00:00,114.66,2.0293,75.82,1268.2,71.22,1
3,2024-02-24 11:00:00,111.18,1.9795,75.06,1250.6,71.29,0
3,2024-02-24 12:00:00,110.72,1.9075,82.42,1262.7,72.54,0
3,2024-02-24 13:00:00,113.43,1.9653,77.87,1265.1,71.2,0
3,2024-02-24 14:00:00,110.78,1.9829,72.24,1268.8,72.14,0
3,2024-02-24 15:00:00,111.74,1.8868,73.76,1279.7,72.47,0
3,2024-02-24 16:00:00,110.13,2.0446,73.64,1274.2,73.61,1
3,2024-02-24 17:00:00,112.09,1.9965,76.24,1267.2,72.53,0
3,2024-02-24 18:00:00,115.53,2.0877,80.63,1280.2,72.04,1
3,2024-02-24 19:00:00,110.73,2.0676,79.78,1268.8,70.42,0
3,2024-02-24 20:00:00,112.75,2.0699,77.09,1251.9,72.45,1
3,2024-02-24 21:00:00,113.04,1.9628,80.36,1281.3,71.39,1
3,2024-02-24 22:00:00,112.4,1.9817,86.2,1280.1,73.0,1
3,2024-02-24 23:00:00,113.82,2.034,71.45,1290.9,71.23,0
3,2024-02-25 00:00:00,113.3,1.9397,76.61,1237.7,72.01,0
3,2024-02-25 01:00:00,117.74,1.9644,78.65,1251.9,71.09,1
3,2024-02-25 02:00:00,109.62,2.008,73.34,1308.6,71.23,0
3,2024-02-25 03:00:00,108.32,2.0339,75.09,1272.4,72.24,1
3,2024-02-25 04:00:00,110.93,2.0429,79.41,1270.3,70.95,0
3,2024-02-25 05:00:00,111.31,2.0447,77.38,1287.9,71.13,0
3,2024-02-25 06:00:00,112.78,2.0027,76.71,1312.9,72.38,1
3,2024-02-25 07:00:00,114.41,2.0161,72.16,1274.8,72.06,0
3,2024-02-25 08:00:00,115.6,2.0617,81.16,1263.4,72.43,1
3,2024-02-25 09:00:00,114.84,2.0596,73.14,1289.2,70.42,0
3,2024-02-25 10:00:00,109.53,1.986,78.74,1291.5,72.06,0
3,2024-02-25 11:00:00,112.81,2.01,83.31,1285.2,71.73,1
3,2024-02-25 12:00:00,115.84,2.0029,79.84,1270.3,71.95,1
3,2024-02-25 13:00:00,109.46,2.005,70.92,1274.4,72.9,0
3,2024-02-25 14:00:00,113.74,1.9749,72.37,1280.3,72.03,1
3,2024-02-25 15:00:00,110.69,1.9987,76.71,1240.4,72.19,0
3,2024-02-25 16:00:00,113.97,2.1218,78.89,1241.4,71.68,0
3,2024-02-25 17:00:00,112.44,2.0738,78.48,1237.7,71.79,1
3,2024-02-25 18:00:00,115.23,2.0564,79.92,1296.8,72.86,0
3,2024-02-25 19:00:00,110.72,2.0183,65.89,1291.9,71.57,0
3,2024-02-25 20:00:00,113.55,2.067,85.27,1240.5,70.52,0
3,2024-02-25 21:00:00,114.41,2.0784,73.82,1303.0,71.68,0
3,2024-02-25 22:00:00,113.46,2.0444,70.69,1256.1,71.12,0
3,2024-02-25 23:00:00,113.28,2.1399,79.14,1291.2,72.32,0
3,2024-02-26 00:00:00,116.93,2.0468,75.81,1300.2,71.55,1
3,2024-02-26 01:00:00,113.24,2.0583,67.85,1255.8,70.16,0
3,2024-02-26 02:00:00,115.18,2.006,80.83,1286.5,70.93,1
3,2024-02-26 03:00:00,113.54,1.9472,78.33,1239.3,71.49,0
3,2024-02-26 04:00:00,111.34,2.0457,84.96,1298.2,71.03,0
3,2024-02-26 05:00:00,113.65,2.0591,79.0,1275.1,70.92,1
3,2024-02-26 06:00:00,111.66,2.0601,81.18,1261.6,70.55,1
3,2024-02-26 07:00:00,110.3,2.1404,82.73,1298.9,70.28,1
3,2024-02-26 08:00:00,115.86,2.1304,76.92,1265.8,69.94,0
3,2024-02-26 09:00:00,110.19,2.0972,78.96,1275.3,70.91,0
3,2024-02-26 10:00:00,114.72,1.9477,77.23,1286.6,72.08,1
3,2024-02-26 11:00:00,114.41,2.0234,81.39,1296.4,69.28,1
3,2024-02-26 12:00:00,111.08,2.0799,84.61,1245.0,71.19,0
3,2024-02-26 13:00:00,115.0,2.1257,76.74,1307.5,69.48,0
3,2024-02-26 14:00:00,116.83,1.9881,83.89,1261.8,72.12,1
3,2024-02-26 15:00:00,116.02,2.1049,78.83,1285.7,69.9,1
3,2024-02-26 16:00:00,114.15,2.0681,71.29,1277.6,71.1,1
3,2024-02-26 17:00:00,113.79,2.1604,72.11,1278.5,69.08,0
3,2024-02-26 18:00:00,114.0,2.1357,81.03,1275.0,70.19,0
3,2024-02-26 19:00:00,116.41,2.0457,69.52,1277.5,69.38,0
3,2024-02-26 20:00:00,114.61,2.0468,82.15,1271.5,69.46,0
3,2024-02-26 21:00:00,114.74,2.1446,74.58,1270.3,70.8,0
3,2024-02-26 22:00:00,111.02,2.0892,80.34,1297.0,71.9,1
3,2024-02-26 23:00:00,111.37,2.1773,74.97,1290.1,70.39,0
3,2024-02-27 00:00:00,118.87,2.0463,75.41,1283.0,70.68,0
3,2024-02-27 01:00:00,116.59,2.131,77.15,1291.0,69.78,0
3,2024-02-27 02:00:00,117.36,2.0655,85.56,1289.9,70.2,0
3,2024-02-27 03:00:00,116.27,2.1826,81.33,1287.3,70.13,0
3,2024-02-27 04:00:00,113.38,2.1487,82.12,1277.1,70.87,1
3,2024-02-27 05:00:00,113.17,2.0977,76.21,1267.4,70.34,0
3,2024-02-27 06:00:00,114.33,2.052,77.78,1268.4,68.74,0
3,2024-02-27 07:00:00,115.47,2.1248,80.6,1280.1,71.21,1
3,2024-02-27 08:00:00,115.12,2.0271,72.99,1290.3,69.42,1
3,2024-02-27 09:00:00,114.39,2.0723,60.1,1285.4,71.08,1
3,2024-02-27 10:00:00,114.34,2.1525,84.59,1259.0,71.29,0
3,2024-02-27 11:00:00,114.29,2.0997,79.11,1293.6,70.5,0
3,2024-02-27 12:00:00,116.28,2.1845,75.22,1283.3,70.45,1
3,2024-02-27 13:00:00,116.8,2.2152,78.74,1258.4,68.51,1
3,2024-02-27 14:00:00,113.73,2.3349,80.72,1247.5,68.67,1
3,2024-02-27 15:00:00,111.68,2.1213,71.31,1262.4,68.86,0
3,2024-02-27 16:00:00,116.65,2.1113,75.5,1250.1,70.42,0
3,2024-02-27 17:00:00,114.91,2.2104,85.45,1261.1,69.83,1
3,2024-02-27 18:00:00,113.98,2.1561,69.71,1292.4,71.2,1
3,2024-02-27 19:00:00,117.24,2.1383,74.76,1252.1,71.69,0
3,2024-02-27 20:00:00,114.51,2.1213,83.55,1289.6,70.44,0
3,2024-02-27 21:00:00,119.3,2.0275,79.41,1260.1,69.6,0
3,2024-02-27 22:00:00,116.02,2.0811,79.77,1259.1,69.03,0
3,2024-02-27 23:00:00,117.05,2.2336,81.62,1277.0,69.4,0
3,2024-02-28 00:00:00,116.05,2.1109,76.01,1250.9,68.99,0
3,2024-02-28 01:00:00,115.01,2.2497,79.64,1242.6,67.97,1
3,2024-02-28 02:00:00,119.8,2.1324,83.43,1266.6,69.64,1
3,2024-02-28 03:00:00,117.63,2.2577,80.89,1263.9,69.54,0
3,2024-02-28 04:00:00,116.15,2.1863,67.77,1288.9,69.81,1
3,2024-02-28 05:00:00,114.45,2.2363,80.25,1243.2,69.78,0
3,2024-02-28 06:00:00,113.84,2.1639,81.14,1265.3,70.16,1
3,2024-02-28 07:00:00,115.39,2.2143,74.5,1254.5,68.59,1
3,2024-02-28 08:00:00,113.55,2.1578,81.51,1287.0,70.64,0
3,2024-02-28 09:00:00,118.24,2.1546,71.66,1249.0,70.27,0
3,2024-02-28 10:00:00,112.35,2.2259,73.41,1286.7,68.73,1
3,2024-02-28 11:00:00,116.8,2.2713,77.22,1265.8,68.66,0
3,2024-02-28 12:00:00,118.01,2.2414,79.79,1277.7,69.17,0
3,2024-02-28 13:00:00,114.26,2.2177,77.22,1267.8,69.47,0
3,2024-02-28 14:00:00,117.09,2.1769,75.2,1291.5,69.38,1
3,2024-02-28 15:00:00,117.09,2.2219,79.92,1268.4,70.59,1
3,2024-02-28 16:00:00,115.27,2.155,80.86,1259.5,66.35,0
3,2024-02-28 17:00:00,116.94,2.2801,77.18,1233.9,69.3,0
3,2024-02-28 18:00:00,117.18,2.2214,73.36,1254.0,68.63,1
3,2024-02-28 19:00:00,116.51,2.1571,76.67,1215.7,68.73,1
3,2024-02-28 20:00:00,119.93,2.2662,71.86,1296.3,69.22,0
3,2024-02-28 21:00:00,114.36,2.1674,76.01,1246.7,70.3,1
3,2024-02-28 22:00:00,120.29,2.2544,74.34,1261.5,69.45,0
3,2024-02-28 23:00:00,116.34,2.2537,83.25,1223.5,68.95,0
3,2024-02-29 00:00:00,116.74,2.3471,74.42,1272.4,70.36,1
3,2024-02-29 01:00:00,114.61,2.2727,76.3,1273.3,69.23,0
3,2024-02-29 02:00:00,118.16,2.3283,76.92,1239.9,68.18,0
3,2024-02-29 03:00:00,115.4,2.2313,76.63,1267.4,68.76,0
3,2024-02-29 04:00:00,116.74,2.1965,72.48,1248.0,68.88,1
3,2024-02-29 05:00:00,117.83,2.2291,69.0,1255.1,69.91,0
3,2024-02-29 06:00:00,112.35,2.3012,74.4,1306.3,68.86,0
3,2024-02-29 07:00:00,115.12,2.2264,84.71,1249.7,69.32,0
3,2024-02-29 08:00:00,113.67,2.3017,74.18,1242.0,67.51,0
3,2024-02-29 09:00:00,117.58,2.3379,77.96,1264.8,67.24,0
3,2024-02-29 10:00:00,118.19,2.2081,66.75,1273.3,67.67,0
3,2024-02-29 11:00:00,120.46,2.2496,77.16,1254.5,66.99,1
3,2024-02-29 12:00:00,116.44,2.2428,78.33,1263.8,69.58,0
3,2024-02-29 13:00:00,116.52,2.2744,78.48,1259.9,69.38,0
